person_key,team_key,opponent_key,game_key,game_date,game_number,team_alignment,p_out,p_so,p_tbf,p_bb,p_h,p_er
buehw001,LAN,MIA,LAN202405060,2024-05-06,0,1,12,4,18,0,6,3
buehw001,LAN,SDN,SDN202405120,2024-05-12,0,0,10,2,18,2,5,3
buehw001,LAN,CIN,LAN202405180,2024-05-18,0,1,18,7,21,0,3,0
buehw001,LAN,CIN,CIN202405250,2024-05-25,0,0,17,4,21,1,6,3
buehw001,LAN,COL,LAN202405310,2024-05-31,0,1,18,7,27,4,6,3
buehw001,LAN,PIT,PIT202406060,2024-06-06,0,0,9,3,19,1,6,3
buehw001,LAN,TEX,LAN202406120,2024-06-12,0,1,15,2,23,1,7,2
buehw001,LAN,COL,COL202406180,2024-06-18,0,0,12,2,21,1,7,7
buehw001,LAN,MIL,MIL202408140,2024-08-14,0,0,10,3,18,4,4,3
buehw001,LAN,SEA,LAN202408200,2024-08-20,0,1,12,1,21,3,7,3
buehw001,LAN,BAL,LAN202408280,2024-08-28,0,1,14,4,23,1,5,2
buehw001,LAN,ANA,ANA202409030,2024-09-03,0,0,15,6,21,2,5,2
buehw001,LAN,CHN,LAN202409090,2024-09-09,0,1,15,4,23,1,9,5
buehw001,LAN,ATL,ATL202409150,2024-09-15,0,0,18,5,26,5,3,1
buehw001,LAN,COL,LAN202409210,2024-09-21,0,1,16,9,24,1,5,4
buehw001,LAN,SDN,LAN202409260,2024-09-26,0,1,15,1,20,1,5,1
buehw001,BOS,TEX,TEX202503290,2025-03-29,0,0,13,3,21,0,7,4
buehw001,BOS,SLN,BOS202504040,2025-04-04,0,1,15,4,22,1,7,5
buehw001,BOS,TOR,BOS202504100,2025-04-10,0,1,19,7,24,1,4,1
buehw001,BOS,TBA,TBA202504150,2025-04-15,0,0,15,3,21,3,3,2
buehw001,BOS,CHA,BOS202504210,2025-04-21,0,1,21,9,27,3,4,1
buehw001,BOS,CLE,CLE202504262,2025-04-26,2,0,18,3,25,1,7,3
buehw001,BOS,NYN,BOS202505200,2025-05-20,0,1,7,4,11,2,0,0
buehw001,BOS,BAL,BOS202505250,2025-05-25,0,1,15,3,20,2,4,2
buehw001,BOS,ATL,ATL202505310,2025-05-31,0,0,17,6,28,2,10,5
buehw001,BOS,NYA,NYA202506060,2025-06-06,0,0,6,2,17,2,7,5
buehw001,BOS,TBA,BOS202506110,2025-06-11,0,1,21,7,28,1,6,3
buehw001,BOS,SEA,SEA202506170,2025-06-17,0,0,10,2,21,4,8,8
buehw001,BOS,ANA,ANA202506230,2025-06-23,0,0,12,3,24,7,3,5
buehw001,BOS,TOR,BOS202506290,2025-06-29,0,1,12,3,18,3,4,4
buehw001,BOS,WAS,WAS202507050,2025-07-05,0,0,15,2,23,0,8,2
buehw001,BOS,TBA,BOS202507100,2025-07-10,0,1,18,2,25,3,5,3
buehw001,BOS,PHI,PHI202507210,2025-07-21,0,0,21,4,26,1,6,1
buehw001,BOS,LAN,BOS202507270,2025-07-27,0,1,14,4,23,5,4,3
buehw001,BOS,HOU,BOS202508020,2025-08-02,0,1,13,0,23,3,9,3
buehw001,BOS,SDN,SDN202508080,2025-08-08,0,0,18,4,25,2,4,0
buehw001,BOS,HOU,HOU202508130,2025-08-13,0,0,18,3,26,4,4,4
buehw001,BOS,BAL,BOS202508190,2025-08-19,0,1,12,4,20,4,4,2
buehw001,PHI,KCA,PHI202509120,2025-09-12,0,1,15,3,22,1,5,1
buehw001,PHI,MIA,PHI202509250,2025-09-25,0,1,15,2,20,3,3,0
bumma001,ATL,BAL,ATL202507050,2025-07-05,0,1,7,5,11,1,2,3
bumma001,ATL,SLN,SLN202507120,2025-07-12,0,0,6,1,10,0,4,3
burkb001,ANA,TOR,TOR202408220,2024-08-22,0,0,3,1,6,0,3,3
burkb001,ANA,NYN,NYN202507230,2025-07-23,0,0,3,1,4,0,1,1
burks001,CHA,OAK,CHA202409150,2024-09-15,0,1,15,5,22,2,5,2
burks001,CHA,SDN,SDN202409220,2024-09-22,0,0,18,8,21,1,2,1
burks001,CHA,DET,DET202409280,2024-09-28,0,0,15,6,19,3,2,0
burks001,CHA,ANA,CHA202503270,2025-03-27,0,1,18,3,22,0,3,0
burks001,CHA,MIN,CHA202504020,2025-04-02,0,1,13,1,21,0,7,6
burks001,CHA,CLE,CLE202504090,2025-04-09,0,0,9,4,16,4,3,3
burks001,CHA,ATH,CHA202504150,2025-04-15,0,1,10,2,18,2,6,5
burks001,CHA,BOS,BOS202504200,2025-04-20,0,0,15,5,25,3,5,1
burks001,CHA,MIL,CHA202505010,2025-05-01,0,1,18,5,22,3,2,0
burks001,CHA,KCA,KCA202505060,2025-05-06,0,0,19,2,25,3,4,1
burks001,CHA,MIA,CHA202505110,2025-05-11,0,1,12,2,19,5,4,1
burks001,CHA,CHN,CHN202505170,2025-05-17,0,0,14,4,27,5,7,5
burks001,CHA,TEX,CHA202505230,2025-05-23,0,1,18,6,23,3,3,1
burks001,CHA,DET,CHA202506050,2025-06-05,0,1,21,5,27,1,7,2
burks001,CHA,HOU,HOU202506110,2025-06-11,0,0,11,4,20,1,8,7
burks001,CHA,SLN,CHA202506191,2025-06-19,1,1,16,7,22,2,4,1
burks001,CHA,ARI,CHA202506250,2025-06-25,0,1,15,7,21,2,5,0
burks001,CHA,TOR,CHA202507070,2025-07-07,0,1,15,2,24,3,6,6
burks001,CHA,CLE,CHA202507120,2025-07-12,0,1,15,5,20,2,3,2
burks001,CHA,TBA,TBA202507210,2025-07-21,0,0,12,5,20,4,3,0
burks001,CHA,ANA,ANA202508030,2025-08-03,0,0,15,7,22,2,5,3
burks001,CHA,CLE,CHA202508090,2025-08-09,0,1,10,7,18,3,5,2
burks001,CHA,KCA,KCA202508160,2025-08-16,0,0,11,3,17,1,5,2
burks001,CHA,TBA,CHA202509100,2025-09-10,0,1,13,5,20,4,5,3
burks001,CHA,SDN,CHA202509210,2025-09-21,0,1,12,4,17,0,6,2
burnc002,BAL,ANA,BAL202403280,2024-03-28,0,1,18,11,19,0,1,1
burnc002,BAL,KCA,BAL202404030,2024-04-03,0,1,17,3,26,0,9,2
burnc002,BAL,BOS,BOS202404090,2024-04-09,0,0,21,6,25,2,2,1
burnc002,BAL,MIL,BAL202404140,2024-04-14,0,1,15,5,22,2,6,2
burnc002,BAL,KCA,KCA202404200,2024-04-20,0,0,17,4,22,1,4,3
burnc002,BAL,OAK,BAL202404260,2024-04-26,0,1,18,6,23,3,3,1
burnc002,BAL,NYA,BAL202405010,2024-05-01,0,1,18,6,22,1,4,2
burnc002,BAL,WAS,WAS202405070,2024-05-07,0,0,19,6,27,3,5,3
burnc002,BAL,TOR,BAL202405130,2024-05-13,0,1,18,2,24,2,6,1
burnc002,BAL,SEA,BAL202405190,2024-05-19,0,1,18,11,24,1,6,0
burnc002,BAL,CHA,CHA202405240,2024-05-24,0,0,18,6,27,2,7,3
burnc002,BAL,BOS,BAL202405290,2024-05-29,0,1,21,5,27,3,3,0
burnc002,BAL,TOR,TOR202406040,2024-06-04,0,0,21,5,26,1,4,1
burnc002,BAL,TBA,TBA202406100,2024-06-10,0,0,21,6,27,1,5,0
burnc002,BAL,PHI,BAL202406160,2024-06-16,0,1,18,7,27,2,7,2
burnc002,BAL,HOU,HOU202406220,2024-06-22,0,0,21,5,26,0,5,4
burnc002,BAL,TEX,BAL202406270,2024-06-27,0,1,21,5,29,0,9,1
burnc002,BAL,SEA,SEA202407040,2024-07-04,0,0,18,6,22,1,4,2
burnc002,BAL,CHN,BAL202407100,2024-07-10,0,1,18,5,27,0,9,3
burnc002,BAL,TEX,TEX202407190,2024-07-19,0,0,18,6,24,4,2,1
burnc002,BAL,MIA,MIA202407250,2024-07-25,0,0,22,5,29,1,6,3
burnc002,BAL,TOR,BAL202407300,2024-07-30,0,1,20,7,28,3,4,2
burnc002,BAL,CLE,CLE202408040,2024-08-04,0,0,15,4,23,1,7,4
burnc002,BAL,TBA,TBA202408100,2024-08-10,0,0,18,5,23,1,4,3
burnc002,BAL,BOS,BAL202408160,2024-08-16,0,1,12,7,25,3,10,8
burnc002,BAL,HOU,BAL202408220,2024-08-22,0,1,17,2,26,2,8,5
burnc002,BAL,LAN,LAN202408280,2024-08-28,0,0,15,4,22,0,5,1
burnc002,BAL,CHA,BAL202409020,2024-09-02,0,1,15,4,20,1,6,1
burnc002,BAL,TBA,BAL202409080,2024-09-08,0,1,18,3,26,2,7,2
burnc002,BAL,DET,DET202409140,2024-09-14,0,0,21,7,23,1,2,0
burnc002,BAL,DET,BAL202409200,2024-09-20,0,1,21,8,26,3,3,0
burnc002,BAL,NYA,NYA202409260,2024-09-26,0,0,15,9,17,1,2,1
burnc002,ARI,NYA,NYA202504010,2025-04-01,0,0,13,8,21,3,4,2
burnc002,ARI,WAS,WAS202504060,2025-04-06,0,0,15,3,26,4,7,4
burnc002,ARI,MIL,ARI202504120,2025-04-12,0,1,18,3,22,2,4,3
burnc002,ARI,CHN,CHN202504180,2025-04-18,0,0,18,3,23,0,6,2
burnc002,ARI,TBA,ARI202504240,2025-04-24,0,1,16,8,22,3,3,1
burnc002,ARI,NYN,NYN202504300,2025-04-30,0,0,18,3,26,5,4,1
burnc002,ARI,LAN,ARI202505100,2025-05-10,0,1,21,5,27,2,5,0
burnc002,ARI,COL,ARI202505160,2025-05-16,0,1,18,10,23,3,2,0
burnc002,ARI,LAN,LAN202505210,2025-05-21,0,0,21,8,26,1,4,3
burnc002,ARI,PIT,ARI202505270,2025-05-27,0,1,21,6,30,2,6,2
burnc002,ARI,WAS,ARI202506010,2025-06-01,0,1,14,6,19,1,4,1
burnc003,CIN,NYA,CIN202506240,2025-06-24,0,1,15,8,21,0,6,3
burnc003,CIN,BOS,BOS202506300,2025-06-30,0,0,1,0,9,2,5,5
burnc003,CIN,PHI,PHI202507060,2025-07-06,0,0,14,7,19,4,2,1
burnc003,CIN,COL,CIN202507110,2025-07-11,0,1,18,10,25,3,4,2
burnc003,CIN,WAS,WAS202507220,2025-07-22,0,0,17,10,26,2,7,5
burnc003,CIN,LAN,CIN202507280,2025-07-28,0,1,17,10,26,1,6,3
burnc003,CIN,ATL,CIN202508020,2025-08-02,0,1,3,2,3,0,0,0
burnc003,CIN,PIT,PIT202508080,2025-08-08,0,0,18,10,22,1,3,1
burrm001,PIT,MIL,PIT202505220,2025-05-22,0,1,15,3,20,2,4,4
burrm001,PIT,ARI,ARI202505270,2025-05-27,0,0,10,2,19,2,5,4
burrm001,PIT,HOU,PIT202506040,2025-06-04,0,1,16,6,20,0,5,0
burrm001,PIT,MIA,PIT202506090,2025-06-09,0,1,13,6,20,3,5,2
burrm001,PIT,CHN,CHN202506140,2025-06-14,0,0,16,8,21,0,5,1
burrm001,PIT,TEX,PIT202506200,2025-06-20,0,1,14,4,23,1,7,4
burrm001,PIT,NYN,PIT202506290,2025-06-29,0,1,13,5,17,1,4,1
burrm001,PIT,SEA,SEA202507050,2025-07-05,0,0,15,6,22,4,3,0
burrm001,PIT,MIN,MIN202507120,2025-07-12,0,0,4,1,13,3,5,6
burrm001,PIT,CHA,PIT202507190,2025-07-19,0,1,15,6,20,2,3,2
burrm001,PIT,ARI,PIT202507250,2025-07-25,0,1,18,5,21,1,3,0
burrm001,PIT,SFN,SFN202507300,2025-07-30,0,0,18,7,22,1,3,1
burrm001,PIT,SFN,PIT202508050,2025-08-05,0,1,14,3,21,3,5,6
burrm001,PIT,CIN,PIT202508100,2025-08-10,0,1,15,6,20,1,3,4
burrm001,PIT,CHN,CHN202508160,2025-08-16,0,0,15,4,20,2,5,1
burrm001,PIT,COL,PIT202508230,2025-08-23,0,1,12,5,15,1,2,0
burrm001,PIT,BAL,BAL202509090,2025-09-09,0,0,12,6,15,1,2,1
burrm001,PIT,WAS,WAS202509140,2025-09-14,0,0,13,6,18,1,5,3
burrm001,PIT,ATH,PIT202509210,2025-09-21,0,1,12,3,17,0,5,0
burrr002,TOR,ANA,TOR202408220,2024-08-22,0,1,3,2,6,1,2,0
burrr002,TOR,NYN,TOR202409090,2024-09-09,0,1,6,3,7,0,0,0
burrr002,TOR,TBA,TBA202409220,2024-09-22,0,0,4,3,5,0,1,0
burrr002,TOR,MIA,TOR202409290,2024-09-29,0,1,3,1,6,0,3,2
bushk001,CHA,OAK,OAK202408050,2024-08-05,0,0,12,3,20,5,2,3
bushk001,CHA,NYA,CHA202408120,2024-08-12,0,1,14,2,26,7,6,2
bushk001,CHA,HOU,HOU202408180,2024-08-18,0,0,18,5,24,3,4,1
bushk001,CHA,DET,CHA202408240,2024-08-24,0,1,9,1,17,1,8,5
buttj001,NYN,DET,NYN202404042,2024-04-04,2,1,18,6,23,3,3,1
buttj001,NYN,KCA,NYN202404140,2024-04-14,0,1,18,9,21,1,2,0
buttj001,NYN,LAN,LAN202404200,2024-04-20,0,0,13,6,22,5,3,2
buttj001,NYN,SLN,NYN202404260,2024-04-26,0,1,17,4,24,3,4,4
buttj001,NYN,CHN,NYN202405010,2024-05-01,0,1,18,6,23,2,4,1
buttj001,NYN,SLN,SLN202405070,2024-05-07,0,0,15,3,22,3,5,3
buttj001,NYN,PHI,NYN202405140,2024-05-14,0,1,15,4,21,4,1,2
cabre003,MIA,SFN,MIA202404150,2024-04-15,0,1,18,10,22,1,5,1
cabre003,MIA,CHN,CHN202404210,2024-04-21,0,0,15,7,25,3,7,3
cabre003,MIA,WAS,MIA202404270,2024-04-27,0,1,13,4,20,2,4,5
cabre003,MIA,COL,MIA202405020,2024-05-02,0,1,12,9,18,4,3,4
cabre003,MIA,LAN,LAN202405070,2024-05-07,0,0,6,1,12,4,1,4
cabre003,MIA,CHA,MIA202407070,2024-07-07,0,1,11,4,17,1,4,2
cabre003,MIA,CIN,CIN202407130,2024-07-13,0,0,10,7,17,0,6,7
cabre003,MIA,NYN,MIA202407190,2024-07-19,0,1,14,1,22,5,5,1
cabre003,MIA,BAL,MIA202407240,2024-07-24,0,1,16,6,23,4,3,3
cabre003,MIA,TBA,TBA202407300,2024-07-30,0,0,15,7,20,2,3,2
cabre003,MIA,ATL,ATL202408040,2024-08-04,0,0,15,8,19,2,3,0
cabre003,MIA,SDN,MIA202408090,2024-08-09,0,1,21,4,27,3,4,0
cabre003,MIA,PHI,PHI202408140,2024-08-14,0,0,12,2,20,4,6,6
cabre003,MIA,ARI,MIA202408200,2024-08-20,0,1,18,3,24,3,4,3
cabre003,MIA,COL,COL202408260,2024-08-26,0,0,16,8,23,2,6,3
cabre003,MIA,SFN,SFN202408310,2024-08-31,0,0,16,3,24,2,6,1
cabre003,MIA,PHI,MIA202409080,2024-09-08,0,1,21,6,24,1,3,0
cabre003,MIA,WAS,WAS202409130,2024-09-13,0,0,18,9,22,1,1,0
cabre003,MIA,LAN,MIA202409190,2024-09-19,0,1,7,3,17,5,4,7
cabre003,MIA,MIN,MIN202409250,2024-09-25,0,0,15,5,22,1,4,1
cabre003,MIA,WAS,MIA202504110,2025-04-11,0,1,17,5,24,3,4,2
cabre003,MIA,ARI,MIA202504170,2025-04-17,0,1,12,6,21,3,4,5
cabre003,MIA,CIN,MIA202504220,2025-04-22,0,1,15,7,22,2,5,3
cabre003,MIA,LAN,LAN202504280,2025-04-28,0,0,12,2,23,3,9,5
cabre003,MIA,ATH,MIA202505040,2025-05-04,0,1,17,4,23,1,7,2
cabre003,MIA,CHA,CHA202505100,2025-05-10,0,0,15,2,18,1,3,1
cabre003,MIA,CHN,MIA202505190,2025-05-19,0,1,15,7,21,1,5,3
cabre003,MIA,ANA,ANA202505250,2025-05-25,0,0,17,10,21,2,3,0
cabre003,MIA,SFN,MIA202505310,2025-05-31,0,1,17,5,24,3,6,0
cabre003,MIA,TBA,TBA202506060,2025-06-06,0,0,12,5,21,2,6,1
cabre003,MIA,WAS,WAS202506130,2025-06-13,0,0,9,5,14,2,2,2
cabre003,MIA,PHI,MIA202506190,2025-06-19,0,1,19,5,22,3,2,1
cabre003,MIA,SFN,SFN202506250,2025-06-25,0,0,16,6,22,3,3,2
cabre003,MIA,MIN,MIA202507010,2025-07-01,0,1,21,6,24,1,2,0
cabre003,MIA,MIL,MIA202507060,2025-07-06,0,1,21,5,27,0,5,2
cabre003,MIA,BAL,BAL202507110,2025-07-11,0,0,12,6,20,0,8,4
cabre003,MIA,SDN,MIA202507220,2025-07-22,0,1,17,6,23,0,5,1
cabre003,MIA,SLN,SLN202507280,2025-07-28,0,0,18,4,25,3,4,1
cabre003,MIA,NYA,MIA202508030,2025-08-03,0,1,18,7,21,1,2,1
cabre003,MIA,ATL,ATL202508080,2025-08-08,0,0,24,11,27,1,2,1
cabre003,MIA,CLE,CLE202508140,2025-08-14,0,0,16,6,27,3,7,5
cabre003,MIA,SLN,MIA202508190,2025-08-19,0,1,13,6,26,1,11,4
cabre003,MIA,ATL,MIA202508250,2025-08-25,0,1,21,10,25,2,1,0
cabre003,MIA,NYN,NYN202508300,2025-08-30,0,0,12,4,22,1,8,5
cabre003,MIA,PHI,PHI202509230,2025-09-23,0,0,12,3,17,1,5,3
cabre003,MIA,NYN,MIA202509280,2025-09-28,0,1,15,7,21,5,2,0
camen001,KCA,TBA,TBA202504300,2025-04-30,0,0,19,3,25,5,1,0
camen001,KCA,SLN,KCA202505170,2025-05-17,0,1,19,3,21,0,2,1
camen001,KCA,MIN,MIN202505230,2025-05-23,0,0,20,8,25,1,4,1
camen001,KCA,CIN,KCA202505280,2025-05-28,0,1,19,2,27,2,6,1
camen001,KCA,SLN,SLN202506051,2025-06-05,1,0,18,3,21,2,2,0
camen001,KCA,NYA,KCA202506100,2025-06-10,0,1,17,6,25,1,7,6
camen001,KCA,ATH,KCA202506150,2025-06-15,0,1,15,7,19,1,4,0
camen001,KCA,SDN,SDN202506210,2025-06-21,0,0,16,2,22,3,5,2
camen001,KCA,LAN,KCA202506270,2025-06-27,0,1,12,4,19,3,3,5
camen001,KCA,SEA,SEA202507020,2025-07-02,0,0,14,5,19,1,4,0
camen001,KCA,PIT,KCA202507070,2025-07-07,0,1,21,7,25,1,3,2
camen001,KCA,NYN,KCA202507130,2025-07-13,0,1,20,8,27,2,7,0
camen001,KCA,CHN,CHN202507210,2025-07-21,0,0,18,7,25,0,7,4
camen001,KCA,CLE,KCA202507270,2025-07-27,0,1,15,6,20,1,3,0
camen001,KCA,TOR,TOR202508020,2025-08-02,0,0,19,1,27,1,6,4
camen001,KCA,MIN,MIN202508090,2025-08-09,0,0,17,4,25,2,6,0
camen001,KCA,CHA,KCA202508150,2025-08-15,0,1,16,2,23,2,6,1
camen001,KCA,TEX,KCA202508200,2025-08-20,0,1,14,5,20,3,3,2
camen001,KCA,CHA,CHA202508250,2025-08-25,0,0,15,0,23,0,8,6
camen001,KCA,ANA,KCA202509040,2025-09-04,0,1,15,5,22,5,5,3
camen001,KCA,CLE,CLE202509090,2025-09-09,0,0,21,8,26,0,6,2
camen001,KCA,PHI,PHI202509140,2025-09-14,0,0,21,7,24,1,4,2
camen001,KCA,TOR,KCA202509200,2025-09-20,0,1,20,5,24,2,3,1
camen001,KCA,ATH,ATH202509260,2025-09-26,0,0,14,6,22,4,4,3
canng001,ANA,BAL,BAL202403300,2024-03-30,0,0,15,2,23,1,7,5
canng001,ANA,BOS,ANA202404050,2024-04-05,0,1,14,4,23,3,5,4
canng001,ANA,BOS,BOS202404130,2024-04-13,0,0,12,6,20,0,9,6
canng001,ANA,TBA,TBA202404180,2024-04-18,0,0,16,4,22,1,4,2
canng001,ANA,BAL,ANA202404230,2024-04-23,0,1,15,4,22,2,5,3
canng001,ANA,PHI,ANA202404290,2024-04-29,0,1,15,1,22,5,3,4
canng001,ANA,CLE,CLE202405050,2024-05-05,0,0,18,5,23,1,4,2
canng001,ANA,KCA,ANA202405100,2024-05-10,0,1,17,3,22,2,3,0
canng001,ANA,SLN,ANA202405150,2024-05-15,0,1,18,5,25,3,5,1
canng001,ANA,HOU,HOU202405210,2024-05-21,0,0,15,2,21,3,5,2
canng001,ANA,NYA,ANA202405280,2024-05-28,0,1,15,5,26,2,9,3
canng001,ANA,SEA,SEA202406020,2024-06-02,0,0,20,4,26,1,4,1
canng001,ANA,HOU,ANA202406070,2024-06-07,0,1,19,2,28,2,7,3
canng001,ANA,ARI,ARI202406130,2024-06-13,0,0,18,3,24,1,4,4
canng001,ANA,MIL,ANA202406180,2024-06-18,0,1,15,4,24,2,8,4
canng001,ANA,OAK,ANA202406240,2024-06-24,0,1,21,5,25,1,5,1
canng001,ANA,DET,ANA202406290,2024-06-29,0,1,18,4,28,2,6,4
canng001,ANA,CHN,CHN202407050,2024-07-05,0,0,13,4,21,2,6,4
canng001,ANA,TEX,ANA202407100,2024-07-10,0,1,13,3,21,2,7,2
canng001,ANA,OAK,OAK202407190,2024-07-19,0,0,10,3,18,2,6,6
canng001,ANA,SEA,SEA202407240,2024-07-24,0,0,15,6,21,3,4,1
canng001,ANA,COL,ANA202407300,2024-07-30,0,1,18,6,26,2,6,6
canng001,ANA,NYN,ANA202408040,2024-08-04,0,1,15,8,22,4,3,1
canng001,ANA,WAS,WAS202408100,2024-08-10,0,0,21,0,25,0,8,4
canng001,ANA,ATL,ANA202408170,2024-08-17,0,1,13,3,21,1,8,7
canng001,ANA,DET,DET202408280,2024-08-28,0,0,15,4,22,4,5,3
canng001,ANA,LAN,ANA202409040,2024-09-04,0,1,20,7,26,4,4,1
canng001,ANA,MIN,MIN202409100,2024-09-10,0,0,17,4,29,3,9,9
canng001,ANA,CHA,ANA202409170,2024-09-17,0,1,18,6,21,2,3,0
canng001,ANA,HOU,HOU202409220,2024-09-22,0,0,13,3,22,3,6,4
canng001,ANA,TEX,ANA202409280,2024-09-28,0,1,15,4,20,2,4,2
canng001,NYN,HOU,HOU202503290,2025-03-29,0,0,17,4,21,2,4,2
canng001,NYN,TOR,NYN202504050,2025-04-05,0,1,12,6,19,3,4,1
canng001,NYN,ATH,ATH202504110,2025-04-11,0,0,16,3,25,3,7,4
canng001,NYN,SLN,NYN202504170,2025-04-17,0,1,18,8,23,2,3,1
canng001,NYN,PHI,NYN202504220,2025-04-22,0,1,15,5,23,1,7,1
canng001,NYN,WAS,WAS202504280,2025-04-28,0,0,15,5,21,3,4,0
canng001,NYN,ARI,ARI202505050,2025-05-05,0,0,15,6,21,1,6,1
canng001,NYN,CHN,NYN202505110,2025-05-11,0,1,18,5,21,1,2,1
canng001,NYN,NYA,NYA202505170,2025-05-17,0,0,16,4,24,1,7,2
canng001,NYN,LAN,NYN202505230,2025-05-23,0,1,8,1,12,4,1,3
canng001,NYN,CHA,NYN202505280,2025-05-28,0,1,9,3,19,4,4,3
canng001,NYN,LAN,LAN202506040,2025-06-04,0,0,18,7,22,1,3,0
canng001,NYN,WAS,NYN202506100,2025-06-10,0,1,16,4,23,2,7,4
canng001,NYN,TBA,NYN202506150,2025-06-15,0,1,13,2,21,5,4,6
canng001,NYN,PHI,PHI202506210,2025-06-21,0,0,15,4,24,2,6,3
canng001,NYN,ATL,NYN202506260,2025-06-26,0,1,8,3,9,0,1,0
cannj001,CHA,KCA,CHA202404171,2024-04-17,1,1,15,3,19,1,3,1
cannj001,CHA,MIN,MIN202404220,2024-04-22,0,0,11,5,20,1,9,6
cannj001,CHA,TBA,CHA202404270,2024-04-27,0,1,15,5,24,2,8,4
cannj001,CHA,SEA,SEA202406120,2024-06-12,0,0,21,7,25,1,4,1
cannj001,CHA,HOU,CHA202406180,2024-06-18,0,1,26,4,33,1,7,0
cannj001,CHA,DET,DET202406230,2024-06-23,0,0,3,1,11,0,7,5
cannj001,CHA,COL,CHA202406290,2024-06-29,0,1,17,3,21,1,3,3
cannj001,CHA,MIA,MIA202407070,2024-07-07,0,0,18,3,25,4,3,1
cannj001,CHA,KCA,KCA202407200,2024-07-20,0,0,18,4,24,0,8,4
cannj001,CHA,TEX,TEX202407250,2024-07-25,0,0,18,1,25,2,8,2
cannj001,CHA,KCA,CHA202407300,2024-07-30,0,1,21,2,25,3,1,1
cannj001,CHA,OAK,OAK202408060,2024-08-06,0,0,18,5,26,2,6,1
cannj001,CHA,NYA,CHA202408130,2024-08-13,0,1,14,4,23,3,5,3
cannj001,CHA,SFN,SFN202408190,2024-08-19,0,0,18,4,26,1,8,5
cannj001,CHA,DET,CHA202408250,2024-08-25,0,1,12,4,24,4,8,5
cannj001,CHA,NYN,CHA202408300,2024-08-30,0,1,15,3,23,4,5,4
cannj001,CHA,BAL,BAL202409040,2024-09-04,0,0,17,4,20,1,5,1
cannj001,CHA,CLE,CHA202409100,2024-09-10,0,1,16,4,22,1,7,3
cannj001,CHA,ANA,ANA202409160,2024-09-16,0,0,20,7,25,2,3,4
cannj001,CHA,ANA,CHA202409240,2024-09-24,0,1,18,7,21,1,3,0
cannj001,CHA,DET,DET202409290,2024-09-29,0,0,15,3,21,3,4,4
cannj001,CHA,ANA,CHA202503290,2025-03-29,0,1,15,5,20,3,4,0
cannj001,CHA,DET,DET202504040,2025-04-04,0,0,11,3,19,3,3,3
cannj001,CHA,CLE,CLE202504100,2025-04-10,0,0,16,6,27,3,7,6
cannj001,CHA,ATH,CHA202504160,2025-04-16,0,1,13,4,18,2,3,0
cannj001,CHA,BOS,BOS202504210,2025-04-21,0,0,18,4,27,4,6,4
cannj001,CHA,HOU,CHA202505020,2025-05-02,0,1,18,5,27,0,9,2
cannj001,CHA,KCA,KCA202505070,2025-05-07,0,0,18,1,26,0,9,2
cannj001,CHA,CHN,CHN202505180,2025-05-18,0,0,15,3,20,0,4,3
cannj001,CHA,NYN,NYN202505270,2025-05-27,0,0,17,4,28,1,9,5
cannj001,CHA,DET,CHA202506020,2025-06-02,0,1,9,5,16,3,4,5
cannj001,CHA,SFN,CHA202506290,2025-06-29,0,1,9,4,14,3,3,1
cannj001,CHA,COL,COL202507050,2025-07-05,0,0,16,1,25,2,8,2
cannj001,CHA,CLE,CHA202507112,2025-07-11,2,1,15,5,22,3,3,2
cannj001,CHA,PIT,PIT202507180,2025-07-18,0,0,21,2,26,0,5,1
cannj001,CHA,TBA,TBA202507230,2025-07-23,0,0,13,9,22,1,7,5
cannj001,CHA,PHI,CHA202507290,2025-07-29,0,1,18,3,26,2,7,6
cannj001,CHA,SEA,SEA202508060,2025-08-06,0,0,5,1,13,3,4,7
cantj002,CLE,PHI,PHI202407280,2024-07-28,0,0,10,3,18,3,4,3
cantj002,CLE,BAL,CLE202408030,2024-08-03,0,1,12,4,18,0,6,3
cantj002,CLE,MIN,MIN202408091,2024-08-09,1,0,17,2,22,3,5,3
cantj002,CLE,NYA,NYA202408210,2024-08-21,0,0,12,5,20,3,6,7
cantj002,CLE,CHA,CHA202409090,2024-09-09,0,0,21,10,23,0,2,1
cantj002,CLE,TBA,CLE202409140,2024-09-14,0,1,15,6,18,1,3,0
cantj002,CLE,MIN,CLE202409190,2024-09-19,0,1,13,6,19,3,3,1
cantj002,CLE,HOU,CLE202409270,2024-09-27,0,1,11,7,20,2,6,3
cantj002,CLE,CHN,CHN202507030,2025-07-03,0,0,10,5,15,3,2,0
cantj002,CLE,HOU,HOU202507080,2025-07-08,0,0,12,7,20,3,5,3
cantj002,CLE,CHA,CHA202507130,2025-07-13,0,0,16,6,23,0,7,4
cantj002,CLE,BAL,CLE202507220,2025-07-22,0,1,15,5,19,4,2,1
cantj002,CLE,KCA,KCA202507270,2025-07-27,0,0,12,4,19,4,3,3
cantj002,CLE,MIN,CLE202508030,2025-08-03,0,1,17,9,25,2,6,4
cantj002,CLE,CHA,CHA202508090,2025-08-09,0,0,17,3,24,2,4,1
cantj002,CLE,ATL,CLE202508150,2025-08-15,0,1,15,5,21,4,4,1
cantj002,CLE,BOS,BOS202509030,2025-09-03,0,0,18,7,25,2,5,1
cantj002,CLE,KCA,CLE202509090,2025-09-09,0,1,24,5,27,0,4,0
